,NUTS_ID,TEMPERATURE_MAX_2018-01,TEMPERATURE_MAX_2018-02,TEMPERATURE_MAX_2018-03,TEMPERATURE_MAX_2018-04,TEMPERATURE_MAX_2018-05,TEMPERATURE_MAX_2018-06,TEMPERATURE_MAX_2018-07,TEMPERATURE_MAX_2018-08,TEMPERATURE_MAX_2018-09,TEMPERATURE_MAX_2018-10,TEMPERATURE_MAX_2018-11,TEMPERATURE_MAX_2018-12,TEMPERATURE_MIN_2018-01,TEMPERATURE_MIN_2018-02,TEMPERATURE_MIN_2018-03,TEMPERATURE_MIN_2018-04,TEMPERATURE_MIN_2018-05,TEMPERATURE_MIN_2018-06,TEMPERATURE_MIN_2018-07,TEMPERATURE_MIN_2018-08,TEMPERATURE_MIN_2018-09,TEMPERATURE_MIN_2018-10,TEMPERATURE_MIN_2018-11,TEMPERATURE_MIN_2018-12,TEMPERATURE_AVG_2018-01,TEMPERATURE_AVG_2018-02,TEMPERATURE_AVG_2018-03,TEMPERATURE_AVG_2018-04,TEMPERATURE_AVG_2018-05,TEMPERATURE_AVG_2018-06,TEMPERATURE_AVG_2018-07,TEMPERATURE_AVG_2018-08,TEMPERATURE_AVG_2018-09,TEMPERATURE_AVG_2018-10,TEMPERATURE_AVG_2018-11,TEMPERATURE_AVG_2018-12,GRID_NO_2018-01,LATITUDE_2018-01,LONGITUDE_2018-01,ALTITUDE_2018-01,PRECIPITATION_2018-01,PRECIPITATION_2018-02,PRECIPITATION_2018-03,PRECIPITATION_2018-04,PRECIPITATION_2018-05,PRECIPITATION_2018-06,PRECIPITATION_2018-07,PRECIPITATION_2018-08,PRECIPITATION_2018-09,PRECIPITATION_2018-10,PRECIPITATION_2018-11,PRECIPITATION_2018-12,SNOWDEPTH_2018-01,SNOWDEPTH_2018-02,SNOWDEPTH_2018-03,SNOWDEPTH_2018-04,SNOWDEPTH_2018-05,SNOWDEPTH_2018-06,SNOWDEPTH_2018-07,SNOWDEPTH_2018-08,SNOWDEPTH_2018-09,SNOWDEPTH_2018-10,SNOWDEPTH_2018-11,SNOWDEPTH_2018-12,index_right_2018-01,LEVL_CODE_2018-01,MOUNT_TYPE_2018-01,URBN_TYPE_2018-01,COAST_TYPE_2018-01
942,SE212,9.3,2.8,7.2,24.5,28.3,31.0,33.8,33.5,25.0,23.2,11.9,9.2,-12.7,-21.0,-16.3,-6.7,-2.0,2.3,2.8,3.9,-3.5,-3.9,-13.8,-7.2,0.3142857142857143,-3.3206632653061225,-1.7214285714285715,7.936428571428572,13.72004608294931,16.606190476190477,20.45852534562212,17.555069124423962,13.261666666666663,8.44815668202765,4.036666666666667,1.3336405529953916,128049.0,56.79425357142857,14.53675,155.5,2.476267281105991,0.8053571428571429,1.103225806451613,0.9004761904761904,0.5486175115207373,1.2102380952380951,0.740552995391705,3.412672811059908,1.753095238095238,2.311520737327189,0.8242857142857143,1.6078341013824884,1.75531914893617,4.403061224489796,3.473871733966746,1.2989690721649485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760797342192691,1651.0,3.0,4.0,3.0,3.0
943,SE213,9.6,4.7,9.7,26.8,28.6,32.7,33.3,33.4,25.9,24.0,12.5,10.3,-15.0,-18.6,-19.6,-9.7,-0.4,1.1,1.1,3.2,-3.9,-6.2,-11.4,-7.3,0.8297766749379653,-2.5876373626373628,-1.2029776674937966,7.379102564102564,13.724937965260546,16.713589743589743,20.450744416873448,18.76724565756824,14.145897435897435,8.622084367245657,4.680384615384615,1.7120347394540945,129855.26923076923,57.13133807692307,16.25129653846154,58.30769230769231,1.756575682382134,1.35,0.9770471464019852,0.8282051282051283,0.3243176178660049,0.4415384615384615,0.5196029776674939,2.844292803970223,0.745,1.5503722084367244,1.0288461538461535,1.4523573200992554,1.362844702467344,4.40728021978022,4.929948586118252,0.5698324022346368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031096563011457,1652.0,3.0,4.0,3.0,1.0
944,SE214,6.9,5.1,6.6,22.7,27.5,27.7,31.4,31.1,24.9,21.3,13.0,8.1,-15.3,-11.9,-13.1,-5.8,3.1,3.3,8.5,8.2,4.3,-1.0,-4.6,-3.3,1.4524731182795698,-1.4345238095238095,-0.5531182795698925,7.012444444444444,13.849032258064517,16.368222222222222,20.195483870967745,19.563655913978497,15.088444444444445,9.596989247311829,5.794888888888888,2.3686021505376345,132196.66666666666,57.530198,18.625618666666664,19.4,1.9264516129032256,1.6304761904761904,0.6780645161290323,0.5568888888888889,0.1109677419354838,0.2517777777777777,1.089462365591398,2.45505376344086,0.7593333333333333,1.9795698924731184,0.7613333333333334,1.3948387096774193,1.18796992481203,2.479713603818616,4.66,0.1791044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1653.0,3.0,4.0,3.0,1.0
945,SE221,8.3,4.5,8.9,21.0,28.7,31.1,31.6,33.2,24.0,20.4,12.1,9.8,-5.9,-13.2,-12.0,-4.5,0.5,3.4,5.5,4.6,-3.3,-2.7,-9.9,-6.4,2.0875000000000004,-1.5754464285714285,-0.2733870967741935,7.837916666666667,14.685887096774191,17.29375,21.13225806451613,19.08709677419355,14.489166666666668,9.324193548387097,5.479166666666667,2.829032258064516,125622.5,56.249055,15.28880375,30.5,1.822983870967742,0.9866071428571428,1.569758064516129,0.9816666666666668,0.5153225806451612,0.4058333333333334,0.6693548387096774,2.7766129032258067,1.0174999999999998,1.892741935483871,0.8716666666666666,1.2608870967741934,1.262162162162162,1.7477678571428572,2.200836820083682,0.2424242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4804878048780487,1654.0,3.0,4.0,2.0,1.0
946,SE224,10.1,5.5,11.1,25.1,30.0,31.6,34.7,33.4,27.1,24.1,13.1,12.1,-7.5,-14.1,-10.8,-4.3,-0.3,5.1,6.1,6.1,0.3,-3.0,-11.9,-6.3,2.1942815249266863,-1.4647727272727271,0.0435483870967741,8.851060606060607,15.112903225806452,17.599242424242423,20.331524926686217,18.789442815249267,14.601969696969697,10.006304985337245,5.406515151515152,3.293548387096774,124027.40909090907,55.92569409090909,13.58684909090909,53.18181818181818,2.103958944281525,0.7163961038961039,1.5124633431085044,1.0309090909090908,0.2353372434017595,0.6727272727272727,0.7098240469208211,3.574486803519062,1.0596969696969696,2.4237536656891496,0.7971212121212121,1.93900293255132,0.4874476987447699,1.7745513866231646,1.865930599369085,0.5853658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2873711340206185,1655.0,3.0,4.0,2.0,1.0
947,SE231,9.8,5.1,9.1,23.8,30.6,30.1,34.5,34.1,25.2,23.4,13.1,11.1,-9.3,-16.0,-12.4,-6.6,-1.1,4.0,5.0,5.8,-1.9,-2.5,-11.7,-7.1,2.027741935483871,-1.710357142857143,-0.4470967741935484,8.469,16.045161290322582,17.427333333333333,20.27451612903226,18.11483870967742,14.535333333333334,10.150645161290322,5.487333333333334,3.0061290322580643,128415.8,56.94678,12.686343,40.1,3.112258064516129,1.1667857142857143,1.5925806451612905,1.4873333333333334,0.4464516129032258,1.348666666666667,0.415483870967742,6.159032258064516,2.7026666666666666,2.8225806451612905,1.4473333333333334,1.8838709677419356,1.0521739130434782,2.622302158273381,3.389655172413793,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1451.0,3.0,4.0,2.0,1.0
948,SE232,9.0,4.7,8.5,25.9,31.0,30.9,34.0,34.9,24.3,22.9,13.1,10.0,-11.2,-20.0,-18.2,-9.3,-2.2,0.8,2.8,3.1,-4.2,-5.2,-16.2,-13.2,0.6015483870967742,-3.022,-1.8543870967741936,6.8293333333333335,15.124645161290324,16.575066666666665,20.04270967741936,17.03941935483871,13.5646,8.964774193548386,4.3466,1.4420645161290322,134455.58,58.2862448,12.6758346,93.36,2.437225806451613,1.127857142857143,0.7909032258064517,1.8340666666666663,0.6759999999999999,1.6464666666666663,0.5690967741935484,2.864903225806452,2.5119333333333334,1.7725806451612902,1.372,1.605225806451613,3.0632637853949327,6.932857142857143,7.348571428571429,1.32996632996633,0.0,0.0,0.0,0.0,0.0,0.0788793103448275,0.0156351791530944,1.8456326530612248,1452.0,3.0,4.0,1.0,1.0
949,SE311,7.8,3.6,10.1,22.6,30.2,32.2,33.7,32.1,23.4,21.4,11.3,8.3,-23.3,-28.9,-28.3,-16.0,-3.4,-1.7,1.7,-0.9,-6.9,-13.7,-18.8,-25.4,-2.599575551782683,-5.467669172932332,-4.057640067911715,4.8407017543859645,13.963667232597624,15.671403508771933,19.82071307300509,15.389643463497451,11.81201754385965,6.333106960950763,2.1642982456140354,-2.6355687606112053,140958.68421052632,59.745875789473686,13.21250552631579,149.07894736842104,2.242869269949066,0.7703007518796993,0.798641765704584,1.5713157894736842,0.634804753820034,1.4471929824561405,0.8865874363327675,1.7413412563667234,2.251140350877193,1.2991511035653651,1.834561403508772,1.734295415959253,21.021158911325724,29.94078947368421,29.9926913155632,17.10777126099707,0.0,0.0,0.0,0.0,0.0,0.2210526315789473,0.0614661654135338,6.743474178403756,1453.0,3.0,4.0,2.0,3.0
950,SE312,6.5,1.7,10.4,21.0,28.3,30.0,33.0,31.0,22.4,21.1,11.1,6.6,-32.2,-33.7,-38.0,-26.9,-3.8,-3.3,-0.4,-2.2,-6.6,-15.9,-21.6,-30.8,-6.81372683596431,-8.177051671732523,-6.729855868222375,2.5198581560283686,12.812148249828414,13.713971631205672,18.61365820178449,13.992793411118738,10.03758865248227,4.393411118737131,0.0950354609929078,-5.289018531228552,146586.89361702127,60.97438936170212,14.349712978723405,333.531914893617,1.9391214824982843,0.9767477203647416,0.7836650652024708,1.3536879432624114,0.7741935483870968,1.407517730496454,1.5973232669869597,1.9380233356211392,1.9119148936170212,1.3039121482498284,1.0206382978723405,1.786684969114619,43.434357541899445,63.84574468085106,68.30880330123796,38.85271646859084,1.9770114942528736,0.0,0.0,0.0,0.0,0.2722832722832722,0.059307875894988,13.553903345724908,1454.0,3.0,4.0,3.0,3.0
951,SE313,7.3,1.6,10.4,21.8,29.6,29.6,33.6,31.1,23.0,21.6,11.2,6.6,-27.8,-30.1,-32.1,-20.5,-2.4,-1.0,0.9,-1.2,-4.7,-13.4,-19.2,-27.4,-5.216303400174368,-7.285714285714286,-5.646033129904097,3.05018018018018,12.36207497820401,14.074684684684684,18.852397558849173,15.333565823888405,11.167477477477478,5.174019180470793,1.257837837837838,-3.2948561464690496,148906.8108108108,61.42495783783784,16.37712810810811,143.32432432432432,1.7911072362685267,1.015830115830116,0.8055797733217088,0.9944144144144144,0.6742807323452484,1.3507207207207206,1.6830863121185702,1.7714036617262423,1.213963963963964,1.6920662598081952,0.318018018018018,1.936006974716652,32.700088888888885,52.37391304347826,58.0,29.75799755799756,0.073170731707317,0.0,0.0,0.0,0.0,0.1198501872659176,0.0904838709677419,8.359817351598174,1455.0,3.0,4.0,2.0,1.0
952,SE321,6.1,1.8,10.3,16.5,29.3,26.1,32.6,28.9,24.3,21.8,9.5,5.6,-28.8,-31.5,-33.2,-21.0,-6.1,-1.0,1.3,-1.0,-5.2,-15.3,-22.9,-29.7,-7.509346567411083,-9.913278388278387,-7.034574028122415,2.037948717948718,11.324234904880068,12.797521367521368,18.95227460711332,14.3095947063689,10.02931623931624,3.587593052109181,-0.5534188034188035,-4.7478908188585605,156432.0,63.08372589743591,17.37911846153846,170.12820512820514,1.7440033085194375,0.965018315018315,0.821505376344086,1.047863247863248,0.670140612076096,0.7267521367521367,1.9532671629445824,1.4679900744416874,0.9452136752136752,1.4583126550868486,0.6577777777777778,2.38494623655914,63.909693454846725,90.22710622710623,89.30157415078708,48.58296460176991,0.0,0.0,0.0,0.0,0.0,0.0083102493074792,0.2947845804988662,9.961359867330016,1456.0,3.0,4.0,2.0,1.0
953,SE322,5.4,1.4,7.0,16.6,28.1,26.6,31.9,28.2,23.6,21.4,10.8,5.4,-31.5,-33.9,-37.0,-25.7,-7.9,-3.0,-1.5,-3.7,-5.6,-18.9,-22.4,-32.7,-8.8743418613274,-10.20648604269294,-8.600111234705228,0.9269348659003832,10.94768261030775,10.841954022988508,17.240341119762697,12.425324434556916,8.668544061302683,2.856729699666296,-0.9642145593869732,-5.886503522432332,156681.2528735632,63.25359011494253,14.316641609195402,451.2298850574713,1.6449758991472003,0.9550903119868636,1.0853170189099,1.2108045977011497,0.9295142751205044,1.1713793103448276,1.8245828698553948,2.8157953281423804,2.235632183908046,1.5265480163144236,0.7325670498084291,2.141750092695588,66.94771968854282,76.35550082101807,89.30329996292177,69.32169287696577,10.60126582278481,0.0,0.0,0.0,0.0493827160493827,1.2036607687614398,0.9663985701519214,17.711531331108638,1457.0,3.0,4.0,3.0,3.0
954,SE331,3.3,0.8,7.3,15.1,28.4,26.7,32.7,29.8,24.3,21.6,8.5,4.9,-32.1,-40.2,-37.3,-27.6,-9.6,-3.6,-0.4,-2.5,-6.2,-18.1,-22.9,-32.3,-10.158097432521396,-12.29110787172012,-9.76491112574062,-0.2943197278911564,9.675016458196184,10.427380952380952,17.456418696510863,12.644930875576035,8.362585034013605,2.085418038183015,-1.8235714285714288,-7.108920342330481,164257.23469387754,64.81822102040817,17.96119306122449,333.35714285714283,1.371560236998025,0.6013848396501458,1.0691244239631337,0.7747278911564626,0.6821922317314022,1.4752040816326533,1.2342659644502962,2.359776168531929,1.6682312925170069,1.4640882159315338,0.7150340136054422,1.951974983541804,81.70877308707124,93.54320087495442,97.97958511689168,73.9193675889328,17.85276967930029,0.0,0.0,0.0,0.1673553719008264,1.0467091295116773,1.4717125382262997,18.956427158866184,1458.0,3.0,4.0,2.0,1.0
955,SE332,6.6,2.6,6.6,16.5,29.5,24.9,32.6,29.7,24.7,21.7,11.8,4.9,-38.0,-38.4,-34.4,-26.6,-9.8,-7.0,-2.1,-4.1,-11.6,-22.0,-20.2,-31.2,-13.56245311327832,-14.748463455149505,-10.591729182295571,-1.1264147286821706,8.090266316579145,9.042713178294576,17.02950112528132,12.10345086271568,7.248178294573643,0.307820705176294,-2.1397286821705426,-8.939291072768192,173917.7906976744,66.90467156976744,20.09412284883721,381.1453488372093,1.2635033758439609,0.4871677740863787,0.8852213053263316,0.7701356589147287,0.6764816204051013,1.9244767441860464,1.1796324081020255,2.654782445611403,2.033856589147287,1.0748124531132783,0.7636046511627906,1.55380720180045,84.75882132132132,93.92711794019934,92.91485371342836,77.88380641208903,20.51558669001751,1.2245145631067962,0.0,0.0,0.3050036258158086,1.627729044834308,5.479064039408867,24.61044916369104,1459.0,3.0,4.0,2.0,1.0
956,IE041,12.6,13.0,12.3,18.9,24.9,30.0,27.8,23.1,22.2,20.9,15.5,12.7,-6.2,-6.4,-6.5,-5.2,-0.8,4.1,4.6,2.0,-0.3,-3.6,-4.4,-3.3,4.476036866359447,3.54030612244898,4.527649769585254,8.255238095238095,12.03225806451613,15.21,16.02995391705069,14.7073732718894,11.90095238095238,9.742396313364054,7.532857142857143,7.09815668202765,122064.71428571428,54.32953857142857,-7.339665714285714,82.71428571428571,5.513364055299539,2.6816326530612247,2.297695852534562,2.4466666666666663,1.8129032258064517,1.3823809523809525,2.296774193548387,2.84147465437788,1.8142857142857145,1.9870967741935484,3.84,3.6032258064516127,2.5060240963855422,1.4129032258064518,3.065909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.0,3.0,4.0,3.0,1.0
957,IE062,12.5,12.8,13.8,17.1,23.1,25.5,26.8,23.1,21.6,18.2,14.3,12.6,-1.2,-2.9,-4.1,-1.2,3.8,8.7,9.7,8.2,4.9,0.8,2.0,3.1,5.66774193548387,4.578571428571428,5.525806451612904,8.746666666666666,12.648387096774194,16.2,17.89032258064516,16.112903225806452,13.633333333333333,11.27741935483871,9.07,8.348387096774195,120067.0,54.03666,-6.33841,11.0,5.232258064516128,2.7214285714285715,4.12258064516129,2.1333333333333333,1.6290322580645162,0.9533333333333333,2.774193548387097,3.1548387096774198,1.62,1.5161290322580645,5.6466666666666665,3.174193548387097,0.05,0.8571428571428571,6.711111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.0,3.0,4.0,2.0,1.0
958,UKC11,13.7,9.6,11.9,23.7,21.4,25.7,27.4,26.1,24.1,21.8,14.2,12.8,-5.4,-6.3,-5.7,-1.1,0.1,6.8,8.8,3.2,2.6,-1.1,-2.1,-2.8,4.730645161290322,2.835714285714286,4.246774193548387,8.561666666666667,11.89516129032258,14.403333333333334,17.36935483870968,16.225806451612904,13.266666666666667,10.479032258064516,8.13,5.837096774193548,120580.5,54.639775,-1.3073400000000002,30.0,1.7596774193548386,1.3357142857142856,2.7548387096774194,2.513333333333333,0.8193548387096774,0.76,1.4274193548387095,1.5870967741935484,1.5666666666666669,1.5935483870967742,1.98,1.4,2.8076923076923075,1.5454545454545454,3.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1935.0,3.0,4.0,1.0,1.0
959,UKC12,12.0,8.3,12.4,22.9,24.8,22.4,28.4,26.8,25.2,21.3,13.5,12.0,-2.8,-5.2,-5.6,0.4,1.2,7.3,9.5,6.4,3.3,0.9,1.4,0.1,4.33225806451613,2.532142857142857,3.803225806451613,8.756666666666666,11.916129032258064,13.686666666666667,17.470967741935485,16.387096774193548,13.336666666666668,10.587096774193547,8.073333333333332,6.058064516129033,120081.0,54.55688,-1.04103,126.0,1.2935483870967743,1.25,2.358064516129032,2.4566666666666666,0.8870967741935484,0.5233333333333333,1.280645161290323,2.167741935483871,1.6766666666666663,2.351612903225807,1.7533333333333334,1.0451612903225806,3.4285714285714284,1.5833333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,3.0,4.0,1.0,1.0
960,UKC14,13.7,10.8,12.4,23.7,25.4,27.5,28.2,25.0,24.3,20.9,13.8,12.9,-7.2,-11.4,-8.2,-3.4,-2.9,3.4,4.4,2.6,-0.9,-3.9,-3.5,-5.5,3.412903225806452,1.7485714285714289,3.1896774193548385,7.3,11.150967741935483,13.732666666666669,16.43032258064516,14.840645161290324,11.907333333333332,8.963870967741936,6.819333333333333,4.832258064516129,120678.8,54.65967,-1.893816,228.6,2.52,1.805,2.609677419354839,2.1013333333333333,0.8232258064516129,1.3293333333333337,1.4103225806451614,2.4161290322580644,2.262,2.0116129032258065,2.505333333333333,1.7651612903225808,3.0754716981132075,2.071428571428572,6.46969696969697,1.8461538461538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1938.0,3.0,4.0,1.0,1.0
961,UKC21,13.5,10.7,12.1,23.9,23.9,28.2,28.1,25.4,25.3,20.3,15.4,13.0,-6.8,-7.1,-6.3,-3.0,-4.0,2.7,4.8,1.1,1.1,-3.4,-3.4,-5.7,4.175985663082437,2.4825396825396826,3.658064516129032,7.872222222222222,11.41326164874552,13.574814814814816,16.538709677419355,15.273476702508962,12.50037037037037,9.74516129032258,7.602962962962963,5.349820788530466,123523.55555555556,55.29192555555556,-1.9843433333333331,95.88888888888889,2.2222222222222223,1.784920634920635,3.038351254480287,1.9459259259259256,0.7304659498207886,0.9744444444444446,1.3974910394265232,2.239068100358423,1.978148148148148,1.8483870967741935,2.419259259259259,1.5627240143369177,4.208333333333333,2.304,5.294117647058823,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.181818181818182,1939.0,3.0,4.0,2.0,1.0
962,UKC22,14.0,9.0,11.0,23.0,23.0,24.0,26.0,25.0,23.0,21.0,14.0,12.0,-5.0,-5.0,-4.0,-2.0,0.0,6.0,8.0,2.0,2.0,-1.0,-2.0,-3.0,4.209677419354839,2.446428571428572,3.6774193548387095,8.333333333333334,11.935483870967742,13.95,16.919354838709676,15.474193548387095,12.376666666666669,9.922580645161291,7.716666666666667,5.354838709677419,122080.0,55.0039,-1.56443,47.0,1.767741935483871,1.3357142857142856,2.7548387096774194,2.353333333333333,0.5612903225806452,0.66,1.2774193548387098,1.5870967741935484,1.5666666666666669,1.5935483870967742,1.98,1.4,3.4545454545454546,1.1333333333333333,2.1538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1940.0,3.0,4.0,1.0,1.0
963,UKD11,12.5,11.3,12.4,19.2,26.1,29.1,27.8,22.4,19.2,22.7,15.0,12.1,-4.5,-7.0,-5.9,-1.9,-1.3,4.3,7.3,3.5,1.5,-5.0,-3.4,-3.7,4.707741935483871,3.3607142857142858,4.591612903225807,8.479333333333335,12.268387096774193,15.234,16.723225806451612,15.311612903225807,12.746,10.049032258064516,8.337333333333333,6.700645161290322,120874.6,54.55053,-3.424404,62.4,4.152258064516129,2.5064285714285712,1.404516129032258,2.652,1.1161290322580646,0.964,1.780645161290323,4.270967741935484,4.085333333333333,4.592903225806452,5.298,3.990967741935484,0.2,0.2936507936507936,1.0614035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0,3.0,4.0,2.0,1.0
964,UKD12,13.0,11.8,13.0,21.0,25.3,30.4,28.3,24.4,21.6,22.7,15.2,12.3,-6.0,-9.4,-6.4,-2.5,-3.2,3.7,5.6,2.4,0.6,-5.1,-3.7,-4.5,4.317096774193549,2.753571428571429,4.111935483870968,8.236,12.13516129032258,15.057,16.980967741935483,15.215483870967743,12.37,9.704193548387098,7.87,5.920967741935484,120676.4,54.574709000000006,-2.799931,116.7,4.355483870967742,2.249285714285714,1.8838709677419356,2.627333333333333,1.0316129032258066,1.3866666666666667,1.5051612903225806,2.9635483870967745,3.778333333333333,3.689032258064516,4.476666666666667,3.844516129032258,3.5104166666666665,1.4513888888888888,4.64,3.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,1943.0,3.0,4.0,2.0,1.0
965,UKD36,12.2,9.5,13.4,21.6,26.1,29.6,28.5,24.5,23.0,22.1,14.5,12.6,-2.1,-6.8,-5.6,0.4,1.8,7.4,9.8,6.4,3.6,-2.3,0.7,-0.6,5.203225806451614,3.3642857142857143,4.993548387096775,9.29,13.338709677419354,16.393333333333334,18.44516129032258,16.34516129032258,13.59,10.683870967741935,8.563333333333333,7.067741935483871,116076.0,53.53878,-2.64474,57.0,4.380645161290323,2.242857142857143,2.212903225806452,3.106666666666667,0.8258064516129032,1.38,1.367741935483871,3.206451612903226,4.54,3.064516129032258,2.02,4.864516129032259,0.8571428571428571,0.25,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.0,3.0,4.0,1.0,2.0
966,UKD37,13.0,10.9,14.3,23.8,25.6,29.5,29.4,26.6,23.8,22.6,14.8,12.8,-2.1,-6.5,-5.6,0.5,1.0,7.0,9.6,5.9,1.7,-0.3,-1.5,-1.6,5.116129032258065,3.189285714285714,4.787096774193548,9.426666666666668,13.603225806451611,16.51,18.780645161290323,16.129032258064516,13.23,10.4,8.286666666666667,7.025806451612904,116077.0,53.57724,-2.27235,76.0,6.051612903225807,2.5928571428571425,1.961290322580645,3.303333333333333,1.1129032258064515,0.8,1.967741935483871,2.470967741935484,3.653333333333333,1.729032258064516,1.9266666666666667,5.754838709677419,0.8181818181818182,0.1666666666666666,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1948.0,3.0,4.0,1.0,2.0
967,UKD44,11.3,9.7,13.4,21.1,26.7,29.6,27.8,24.2,22.8,22.9,15.4,12.0,-1.5,-4.4,-4.8,1.0,2.1,7.0,9.6,5.9,4.2,-1.4,0.9,-0.6,5.195161290322581,3.696428571428572,5.185483870967742,9.205,13.141935483870968,16.293333333333333,18.067741935483877,16.419354838709676,13.753333333333334,10.94032258064516,8.943333333333333,7.054838709677419,118075.5,53.93056,-2.877,9.5,3.987096774193548,1.9392857142857145,1.867741935483871,2.796666666666667,0.9548387096774194,0.5733333333333334,1.7096774193548387,1.961290322580645,4.1466666666666665,2.583870967741936,1.9433333333333327,4.561290322580645,0.0909090909090909,0.2045454545454545,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,3.0,4.0,1.0,1.0
968,UKD45,12.6,12.2,13.2,21.8,26.3,29.9,29.2,25.1,23.2,22.5,14.9,12.7,-2.4,-6.3,-5.6,-0.2,1.2,5.5,8.3,5.9,2.0,-3.6,0.2,-0.9,5.067741935483871,3.414285714285714,4.9,8.918333333333333,13.317741935483872,16.17,18.18387096774193,15.916129032258064,13.198333333333332,10.703225806451613,8.731666666666666,6.930645161290323,117576.5,53.889300000000006,-2.556795,87.0,4.887096774193548,2.128571428571429,2.270967741935484,3.31,0.7338709677419355,1.5933333333333333,1.3225806451612905,3.335483870967742,4.956666666666666,2.893548387096774,2.063333333333333,5.461290322580646,3.235294117647059,1.7272727272727273,6.352941176470588,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1952.0,3.0,4.0,1.0,1.0
969,UKD46,12.3,11.0,13.0,22.7,25.5,29.2,29.3,25.8,23.2,22.7,14.2,12.1,-1.9,-5.8,-5.5,-0.2,0.9,6.4,9.2,5.7,2.2,-0.2,0.0,-1.6,4.916129032258064,3.2,4.622580645161291,8.876666666666667,13.183870967741935,16.046666666666667,18.26129032258065,15.751612903225809,12.926666666666668,10.416129032258064,8.393333333333334,6.835483870967742,117077.0,53.79814,-2.33721,135.0,5.393548387096774,2.0142857142857147,2.329032258064516,3.433333333333333,0.6419354838709677,1.8066666666666669,1.2774193548387098,3.4645161290322584,5.373333333333333,2.7225806451612904,2.106666666666667,6.058064516129033,2.111111111111111,1.5,6.444444444444445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1953.0,3.0,4.0,1.0,2.0
970,UKD62,14.8,11.2,14.2,24.3,26.1,30.2,30.2,29.1,25.3,22.7,15.3,14.1,-2.8,-7.8,-6.3,-0.8,-1.6,5.0,7.4,4.6,1.0,-3.9,-3.2,-1.1,5.068817204301075,3.080952380952381,4.850537634408602,9.39222222222222,13.367741935483872,16.305555555555557,18.855913978494623,16.558064516129033,13.42,10.387096774193548,7.979999999999999,6.903225806451613,114410.0,53.1963,-2.28905,84.0,2.2193548387096773,1.3523809523809522,2.032258064516129,2.736666666666667,1.1741935483870969,0.2311111111111111,0.8559139784946236,1.5526881720430108,3.002222222222222,1.8129032258064517,1.0922222222222222,3.135483870967742,0.5384615384615384,0.0833333333333333,2.5172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,1956.0,3.0,4.0,1.0,2.0
971,UKD63,13.7,10.8,13.5,22.6,27.1,30.1,29.3,26.6,24.2,22.4,15.2,13.7,-4.2,-6.2,-5.6,-0.1,1.1,6.5,8.8,6.6,2.1,-2.8,-1.6,-0.8,5.459677419354839,3.653571428571429,5.179032258064517,9.556666666666668,13.317741935483872,16.526666666666667,18.51935483870968,16.787096774193547,13.865,10.919354838709678,8.456666666666667,7.290322580645161,115075.5,53.295225,-2.761085,18.0,1.6387096774193548,1.292857142857143,2.8096774193548386,3.1366666666666663,0.8870967741935484,1.0366666666666666,1.0774193548387097,0.9032258064516128,2.5933333333333333,0.3806451612903226,1.3833333333333333,2.990322580645161,0.4666666666666667,0.1818181818181818,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1957.0,3.0,4.0,1.0,1.0
